Date,Adj Close,Close,High,Low,Open,Volume,Company,Ticker
2023-01-02,47.09012985229492,49.494998931884766,49.5099983215332,48.470001220703125,48.58000183105469,1400857,Bayer AG,BAYN.DE
2023-01-03,46.833248138427734,49.224998474121094,49.814998626708984,48.72999954223633,48.77000045776367,2241087,Bayer AG,BAYN.DE
2023-01-04,47.118675231933594,49.525001525878906,49.755001068115234,49.08000183105469,49.380001068115234,3050559,Bayer AG,BAYN.DE
2023-01-05,47.347007751464844,49.76499938964844,50.380001068115234,49.32500076293945,49.45000076293945,2330820,Bayer AG,BAYN.DE
2023-01-06,48.093868255615234,50.54999923706055,50.56999969482422,49.380001068115234,49.494998931884766,2108143,Bayer AG,BAYN.DE
2023-01-09,49.34021759033203,51.86000061035156,53.31999969482422,50.59000015258789,50.790000915527344,4945513,Bayer AG,BAYN.DE
2023-01-10,51.33818435668945,53.959999084472656,54.45000076293945,51.38999938964844,51.5099983215332,5039098,Bayer AG,BAYN.DE
2023-01-11,53.19343948364258,55.90999984741211,56.279998779296875,54.70000076293945,55.099998474121094,5435157,Bayer AG,BAYN.DE
2023-01-12,53.64059829711914,56.380001068115234,56.84000015258789,55.84000015258789,56.22999954223633,3386501,Bayer AG,BAYN.DE
2023-01-13,54.62055587768555,57.40999984741211,57.79999923706055,56.40999984741211,56.540000915527344,3875890,Bayer AG,BAYN.DE
2023-01-16,54.64909744262695,57.439998626708984,57.869998931884766,57.130001068115234,57.79999923706055,1479439,Bayer AG,BAYN.DE
2023-01-17,54.239990234375,57.0099983215332,57.689998626708984,56.779998779296875,57.41999816894531,2365118,Bayer AG,BAYN.DE
2023-01-18,53.54545593261719,56.279998779296875,57.130001068115234,56.06999969482422,57.029998779296875,2443283,Bayer AG,BAYN.DE
2023-01-19,53.012672424316406,55.720001220703125,56.790000915527344,55.439998626708984,56.0,2593212,Bayer AG,BAYN.DE
2023-01-20,53.65011215209961,56.38999938964844,56.47999954223633,55.83000183105469,56.09000015258789,2173507,Bayer AG,BAYN.DE
2023-01-23,53.24100875854492,55.959999084472656,56.68000030517578,55.630001068115234,56.63999938964844,1670144,Bayer AG,BAYN.DE
2023-01-24,52.822383880615234,55.52000045776367,56.02000045776367,55.209999084472656,56.0,1698502,Bayer AG,BAYN.DE
2023-01-25,52.784324645996094,55.47999954223633,55.689998626708984,55.099998474121094,55.470001220703125,1634294,Bayer AG,BAYN.DE
2023-01-26,53.31712341308594,56.040000915527344,56.2599983215332,55.66999816894531,55.900001525878906,1774988,Bayer AG,BAYN.DE
2023-01-27,53.31712341308594,56.040000915527344,56.040000915527344,56.040000915527344,56.040000915527344,0,Bayer AG,BAYN.DE
2023-01-30,54.135337829589844,56.900001525878906,57.25,56.279998779296875,56.279998779296875,1996770,Bayer AG,BAYN.DE
2023-01-31,54.23047637939453,57.0,57.0,56.029998779296875,56.849998474121094,2169496,Bayer AG,BAYN.DE
2023-02-01,53.75476837158203,56.5,57.099998474121094,56.2599983215332,57.04999923706055,2263612,Bayer AG,BAYN.DE
2023-02-02,54.04019546508789,56.79999923706055,57.04999923706055,56.09000015258789,56.650001525878906,2305919,Bayer AG,BAYN.DE
2023-02-03,53.926021575927734,56.68000030517578,56.959999084472656,56.40999984741211,56.7400016784668,1972317,Bayer AG,BAYN.DE
2023-02-06,55.36265563964844,58.189998626708984,59.02000045776367,56.11000061035156,56.5,3451097,Bayer AG,BAYN.DE
2023-02-07,56.085731506347656,58.95000076293945,59.040000915527344,58.08000183105469,58.38999938964844,2633760,Bayer AG,BAYN.DE
2023-02-08,59.45372772216797,62.4900016784668,62.88999938964844,58.43000030517578,59.470001220703125,5781853,Bayer AG,BAYN.DE
2023-02-09,57.49382019042969,60.43000030517578,65.66000366210938,60.25,64.05999755859375,7460309,Bayer AG,BAYN.DE
2023-02-10,55.943016052246094,58.79999923706055,61.02000045776367,58.650001525878906,60.20000076293945,3386953,Bayer AG,BAYN.DE
2023-02-13,56.65657424926758,59.54999923706055,59.59000015258789,58.560001373291016,58.70000076293945,1795029,Bayer AG,BAYN.DE
